#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2021-02-09 00:10:18
#  ~ Dataframe name: "syslog_messages"
#  ~ Number of events in the dataframe: 1166
#  ~ Number of unique labels ('label_event_type') in the dataframe: 11
#  ~ Selected features set for the clustering: ['Logging_Daemon', 'Operation@', 'Tty', 'System_message@', 'EUID']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.2480812289451326  MinPts=2 (The EPS parameter was calculated in 0.013473 seconds)
#  ~ The DBSCAN clustering process was performed in 0.020579 seconds
#  ~ Results summary: (24 Clus. | 28 Outl. | Homg.: 100.00% | Comp.: 85.64% | V-measure: 92.26% | AR: 97.01% | AMI: 91.93%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 8 items. MV:["D040"]. Details:{'D04': 8}
#       Cluster [1] contains 94 items. MV:["D091"]. Details:{'D09': 94}
#       Cluster [2] contains 702 items. MV:["D022"]. Details:{'D02': 702}
#       Cluster [3] contains 80 items. MV:["D103"]. Details:{'D10': 80}
#       Cluster [4] contains 12 items. MV:["D064"]. Details:{'D06': 12}
#       Cluster [5] contains 13 items. MV:["D035"]. Details:{'D03': 13}
#       Cluster [6] contains 7 items. MV:["D076"]. Details:{'D07': 7}
#       Cluster [7] contains 8 items. MV:["D017"]. Details:{'D01': 8}
#       Cluster [8] contains 140 items. MV:["D078"]. Details:{'D07': 140}
#       Cluster [9] contains 2 items. MV:["D079"]. Details:{'D07': 2}
#       Cluster [10] contains 2 items. MV:["D0710"]. Details:{'D07': 2}
#       Cluster [11] contains 2 items. MV:["D0711"]. Details:{'D07': 2}
#       Cluster [12] contains 2 items. MV:["D0712"]. Details:{'D07': 2}
#       Cluster [13] contains 2 items. MV:["D0713"]. Details:{'D07': 2}
#       Cluster [14] contains 6 items. MV:["D0814"]. Details:{'D08': 6}
#       Cluster [15] contains 5 items. MV:["D0815"]. Details:{'D08': 5}
#       Cluster [16] contains 3 items. MV:["D0816"]. Details:{'D08': 3}
#       Cluster [17] contains 2 items. MV:["D0717"]. Details:{'D07': 2}
#       Cluster [18] contains 3 items. MV:["D0518"]. Details:{'D05': 3}
#       Cluster [19] contains 30 items. MV:["D0719"]. Details:{'D07': 30}
#       Cluster [20] contains 3 items. MV:["D0720"]. Details:{'D07': 3}
#       Cluster [21] contains 6 items. MV:["D0721"]. Details:{'D07': 6}
#       Cluster [22] contains 3 items. MV:["D1122"]. Details:{'D11': 3}
#       Cluster [23] contains 3 items. MV:["D0823"]. Details:{'D08': 3}
#
#  ~ Details of outliers: {'D04': 2, 'D06': 2, 'D07': 22, 'D11': 2}
#
#  ~ Confusion matrix:
#     +--------+----------------------------------------------------------------------------+
#     | Actual +                                 Predicted                                  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |        | D01  | D02  | D03  | D04  | D05  | D06  | D07  | D08  | D09  | D10  | D11  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#     |  D01   |  8   |      |      |      |      |      |      |      |      |      |      |
#     |  D02   |      | 702  |      |      |      |      |      |      |      |      |      |
#     |  D03   |      |      |  13  |      |      |      |      |      |      |      |      |
#     |  D04   |      |      |      |  8   |      |      |      |      |      |      |      |
#     |  D05   |      |      |      |      |  3   |      |      |      |      |      |      |
#     |  D06   |      |      |      |      |      |  12  |      |      |      |      |      |
#     |  D07   |      |      |      |      |      |      | 198  |      |      |      |      |
#     |  D08   |      |      |      |      |      |      |      |  17  |      |      |      |
#     |  D09   |      |      |      |      |      |      |      |      |  94  |      |      |
#     |  D10   |      |      |      |      |      |      |      |      |      |  80  |      |
#     |  D11   |      |      |      |      |      |      |      |      |      |      |  3   |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Logging_device~,System_message@,Remotehost@,User,Tty,Logging_Daemon,Operation@,UID,EUID,PID~,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1108446038,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12876,"D02","S422","D_2"
1108446048,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12881,"D02","S422","D_2"
1108446049,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12880,"D02","S422","D_2"
1108446049,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12879,"D02","S422","D_2"
1108446049,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12878,"D02","S422","D_2"
1108446049,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12886,"D02","S422","D_2"
1108446049,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12888,"D02","S422","D_2"
1108446049,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12889,"D02","S422","D_2"
1108446049,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12890,"D02","S422","D_2"
1108446050,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12894,"D02","S422","D_2"
1108446050,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12896,"D02","S422","D_2"
1108446060,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12898,"D02","S422","D_2"
1108446060,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12900,"D02","S422","D_2"
1108446060,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12899,"D02","S422","D_2"
1108446060,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12901,"D02","S422","D_2"
1108446061,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12906,"D02","S422","D_2"
1108446061,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12908,"D02","S422","D_2"
1108446061,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12909,"D02","S422","D_2"
1108446061,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12910,"D02","S422","D_2"
1108446062,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12914,"D02","S422","D_2"
1108446062,"combo","-","wpc1599.host7x24.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12916,"D02","S422","D_2"
1108457662,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",13555,"D09","@","D_1"
1108457663,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",13555,"D09","@","D_1"
1108536995,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15410,"D02","S550","D_2"
1108537006,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15412,"D02","S550","D_2"
1108537017,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15414,"D02","S550","D_2"
1108537028,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15416,"D02","S550","D_2"
1108537039,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15425,"D02","S550","D_2"
1108537050,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15427,"D02","S550","D_2"
1108537061,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15429,"D02","S550","D_2"
1108537072,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15431,"D02","S550","D_2"
1108537183,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15433,"D02","S550","D_2"
1108537194,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15435,"D02","S550","D_2"
1108537205,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15437,"D02","S550","D_2"
1108537216,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15439,"D02","S550","D_2"
1108537227,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15441,"D02","S550","D_2"
1108537238,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15443,"D02","S550","D_2"
1108537249,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15445,"D02","S550","D_2"
1108537260,"combo","-","server1.underbid.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15447,"D02","S550","D_2"
1108544066,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",15990,"D09","@","D_1"
1108544067,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",15990,"D09","@","D_1"
1108597978,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",17360,"D10","@","D_3"
1108597978,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",17362,"D10","@","D_3"
1108597978,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",17365,"D10","@","D_3"
1108597978,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",17366,"D10","@","D_3"
1108597979,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",17362,"D10","@","D_3"
1108597979,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",17360,"D10","@","D_3"
1108597979,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",17365,"D10","@","D_3"
1108597979,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",17366,"D10","@","D_3"
1108597979,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",17371,"D10","@","D_3"
1108597980,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",17373,"D10","@","D_3"
1108597980,"combo","-","-","test","-","sshd(pam_unix)","session opened","508","-",17374,"D10","@","D_3"
1108597980,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",17371,"D10","@","D_3"
1108597980,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",17373,"D10","@","D_3"
1108597980,"combo","-","-","test","-","sshd(pam_unix)","session closed","-","-",17374,"D10","@","D_3"
1108630562,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",18536,"D09","@","D_1"
1108630562,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",18536,"D09","@","D_1"
1108639161,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18781,"D02","S574","D_2"
1108639161,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18782,"D02","S574","D_2"
1108639173,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18785,"D02","S574","D_2"
1108639173,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18786,"D02","S574","D_2"
1108639184,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18789,"D02","S574","D_2"
1108639185,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18790,"D02","S574","D_2"
1108639196,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18793,"D02","S574","D_2"
1108639197,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18795,"D02","S574","D_2"
1108639208,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18797,"D02","S574","D_2"
1108639209,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18799,"D02","S574","D_2"
1108639220,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18801,"D02","S574","D_2"
1108639221,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18803,"D02","S574","D_2"
1108639232,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18805,"D02","S574","D_2"
1108639233,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18807,"D02","S574","D_2"
1108639244,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18809,"D02","S574","D_2"
1108639245,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18811,"D02","S574","D_2"
1108645290,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18953,"D02","S574","D_2"
1108645292,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18955,"D02","S574","D_2"
1108645302,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18957,"D02","S574","D_2"
1108645304,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18959,"D02","S574","D_2"
1108645313,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18961,"D02","S574","D_2"
1108645316,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18963,"D02","S574","D_2"
1108645325,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18965,"D02","S574","D_2"
1108645328,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18967,"D02","S574","D_2"
1108645337,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18973,"D02","S574","D_2"
1108645340,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18975,"D02","S574","D_2"
1108645349,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18977,"D02","S574","D_2"
1108645352,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18979,"D02","S574","D_2"
1108645361,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18981,"D02","S574","D_2"
1108645363,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18983,"D02","S574","D_2"
1108645373,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18985,"D02","S574","D_2"
1108645375,"combo","-","languedoc-2-81-56-82-49.fbx.proxad.net","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",18987,"D02","S574","D_2"
1108716885,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",21013,"D09","@","D_1"
1108716886,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",21013,"D09","@","D_1"
1108803365,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",23390,"D09","@","D_1"
1108803366,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",23390,"D09","@","D_1"
1108889486,"combo","-","-","-","-","cups","cupsd shutdown succeeded","-","-",0,"D03","@","D_5"
1108889489,"combo","modprobe: Can't locate module char-major-188","-","-","-","modprobe","-","-","-",0,"D07","@","D_6"
1108889489,"combo","last message repeated 15 times","-","-","-","-","-","-","-",0,"D01","@","D_7"
1108889489,"combo","-","-","-","-","cups","cupsd startup succeeded","-","-",0,"D03","@","D_5"
1108889494,"combo","-","-","-","-","syslogd 1.4.1","restart.","-","-",0,"D04","@","D_0"
1108889795,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",25843,"D09","@","D_1"
1108889799,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",25843,"D09","@","D_1"
1108976081,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",9711,"D09","@","D_1"
1108976082,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",9711,"D09","@","D_1"
1109062482,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",12075,"D09","@","D_1"
1109062483,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",12075,"D09","@","D_1"
1109099751,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12991,"D02","S74","D_2"
1109099751,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12989,"D02","S74","D_2"
1109099751,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12992,"D02","S74","D_2"
1109099756,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12999,"D02","S74","D_2"
1109099757,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12995,"D02","S74","D_2"
1109099760,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",12997,"D02","S74","D_2"
1109099760,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13002,"D02","S74","D_2"
1109099762,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13001,"D02","S74","D_2"
1109099763,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13005,"D02","S74","D_2"
1109099765,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13007,"D02","S74","D_2"
1109099768,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13010,"D02","S74","D_2"
1109099770,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13012,"D02","S74","D_2"
1109099914,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13021,"D02","S132","D_2"
1109099914,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13025,"D02","S132","D_2"
1109099914,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13034,"D02","S132","D_2"
1109099914,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13030,"D02","S132","D_2"
1109099914,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13029,"D02","S132","D_2"
1109099915,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13033,"D02","S132","D_2"
1109099915,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13023,"D02","S132","D_2"
1109099915,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13027,"D02","S132","D_2"
1109099915,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13037,"D02","S132","D_2"
1109099917,"combo","-","210.70.129.207","nobody","NODEVssh","sshd(pam_unix)","authentication failure","0","0",13039,"D02","S132","D_2"
1109149045,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",14592,"D09","@","D_1"
1109149045,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",14592,"D09","@","D_1"
1109176532,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15260,"D02","S140","D_2"
1109176532,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15261,"D02","S140","D_2"
1109176532,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15262,"D02","S140","D_2"
1109176532,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15265,"D02","S140","D_2"
1109176532,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15269,"D02","S140","D_2"
1109176532,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15268,"D02","S140","D_2"
1109176532,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15258,"D02","S140","D_2"
1109176533,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15271,"D02","S140","D_2"
1109176537,"combo","-","211.147.240.247","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",15270,"D02","S140","D_2"
1109234738,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",16657,"D02","S74","D_2"
1109234738,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",16661,"D02","S74","D_2"
1109234739,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",16664,"D02","S74","D_2"
1109234739,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",16659,"D02","S74","D_2"
1109234742,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",16667,"D02","S74","D_2"
1109234743,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",16658,"D02","S74","D_2"
1109234744,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",16660,"D02","S74","D_2"
1109235284,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",17085,"D09","@","D_1"
1109235285,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",17085,"D09","@","D_1"
1109240700,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17278,"D02","S74","D_2"
1109240701,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17277,"D02","S74","D_2"
1109240701,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17276,"D02","S74","D_2"
1109240703,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17283,"D02","S74","D_2"
1109240704,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17281,"D02","S74","D_2"
1109240704,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17286,"D02","S74","D_2"
1109240707,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17291,"D02","S74","D_2"
1109240707,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17287,"D02","S74","D_2"
1109240708,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17292,"D02","S74","D_2"
1109247961,"combo","-","066-162.onebb.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17495,"D02","S84","D_2"
1109247961,"combo","-","066-162.onebb.com","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",17496,"D02","S84","D_2"
1109252968,"combo","unknown scancode e0 63","-","-","-","kernel","keyboard","-","-",0,"D07","@","D_OUTLIER"
1109252968,"combo","last message repeated 3 times","-","-","-","-","-","-","-",0,"D01","@","D_7"
1109252973,"combo","-","-","root","-","login(pam_unix)","session opened","0","-",2107,"D11","@","D_22"
1109252973,"combo","-","-","-","1"," -- root","ROOT LOGIN ON tty1","-","-",2107,"D11","@","D_OUTLIER"
1109253200,"combo","-","-","-","-","httpd","httpd shutdown succeeded","-","-",0,"D05","@","D_18"
1109253207,"combo","-","-","-","-","httpd","httpd startup succeeded","-","-",0,"D05","@","D_18"
1109253719,"combo","-","-","root","-","login(pam_unix)","session closed","-","-",2107,"D11","@","D_22"
1109319687,"combo","-","ns.intepro.co.jp","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",19331,"D02","S385","D_2"
1109319687,"combo","-","ns.intepro.co.jp","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",19334,"D02","S385","D_2"
1109319687,"combo","-","ns.intepro.co.jp","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",19336,"D02","S385","D_2"
1109319687,"combo","-","ns.intepro.co.jp","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",19337,"D02","S385","D_2"
1109319687,"combo","-","ns.intepro.co.jp","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",19330,"D02","S385","D_2"
1109319687,"combo","-","ns.intepro.co.jp","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",19340,"D02","S385","D_2"
1109321725,"combo","-","-","news","-","su(pam_unix)","session opened","0","-",19776,"D09","@","D_1"
1109321726,"combo","-","-","news","-","su(pam_unix)","session closed","-","-",19776,"D09","@","D_1"
1109353821,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20574,"D02","S74","D_2"
1109353822,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20578,"D02","S74","D_2"
1109353823,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20580,"D02","S74","D_2"
1109353825,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20579,"D02","S74","D_2"
1109353825,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20583,"D02","S74","D_2"
1109353826,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20587,"D02","S74","D_2"
1109353826,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20590,"D02","S74","D_2"
1109353827,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20575,"D02","S74","D_2"
1109353828,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20586,"D02","S74","D_2"
1109353828,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20592,"D02","S74","D_2"
1109355368,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20622,"D02","S74","D_2"
1109355369,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20624,"D02","S74","D_2"
1109355372,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20626,"D02","S74","D_2"
1109355374,"combo","-","202.110.184.100","root","NODEVssh","sshd(pam_unix)","authentication failure","0","0",20629,"D02","S74","D_2"
