#------------------------------------------------------------------------------------------------------------
#  ~ DateTime: 2020-05-29 16:54:53
#  ~ Dataframe name: "http_access_log"
#  ~ Number of events in the dataframe: 3554
#  ~ Number of unique labels ('label_event_type') in the dataframe: 12
#  ~ Selected features set for the clustering: ['HTTP_method', 'ClientRequestLine@', 'StatusCode', 'ObjectSize~', 'Referrer~', 'Agent@']
#  ~ The dataframe was scaled using the scaler: MinMaxScaler
#  ~ Parameters:  EPS=0.10286568826994683  MinPts=2 (The EPS parameter was calculated in 0.006379 seconds)
#  ~ The DBSCAN clustering process was performed in 0.193605 seconds
#  ~ Results summary: (20 Clus. | 5 Outl. | Homg.: 99.93% | Comp.: 93.22% | V-measure: 96.46% | AR: 97.24% | AMI: 93.13%)
#
#  ~ Details of clusters:
#       Cluster [0] contains 484 items. MV:["AE0"]. Details:{'AE': 484}
#       Cluster [1] contains 979 items. MV:["AA1"]. Details:{'AA': 979}
#       Cluster [2] contains 109 items. MV:["AB2"]. Details:{'AB': 109}
#       Cluster [3] contains 86 items. MV:["AE3"]. Details:{'AE': 86}
#       Cluster [4] contains 587 items. MV:["AC4"]. Details:{'AC': 587}
#       Cluster [5] contains 23 items. MV:["AD5"]. Details:{'AD': 23}
#       Cluster [6] contains 14 items. MV:["AD6"]. Details:{'AD': 14}
#       Cluster [7] contains 3 items. MV:["AC7"]. Details:{'AC': 3}
#       Cluster [8] contains 46 items. MV:["AI8"]. Details:{'AI': 46}
#       Cluster [9] contains 100 items. MV:["AH9"]. Details:{'AH': 100}
#       Cluster [10] contains 125 items. MV:["AF10"]. Details:{'AF': 125}
#       Cluster [11] contains 16 items. MV:["AD11"]. Details:{'AD': 16}
#       Cluster [12] contains 32 items. MV:["AH12"]. Details:{'AH': 32}
#       Cluster [13] contains 769 items. MV:["AJ13"]. Details:{'AJ': 769}
#       Cluster [14] contains 14 items. MV:["AK14"]. Details:{'AK': 14}
#       Cluster [15] contains 54 items. MV:["AK15"]. Details:{'AE': 1, 'AK': 53}
#       Cluster [16] contains 5 items. MV:["AD16"]. Details:{'AD': 5}
#       Cluster [17] contains 57 items. MV:["AL17"]. Details:{'AL': 57}
#       Cluster [18] contains 23 items. MV:["AG18"]. Details:{'AG': 23}
#       Cluster [19] contains 23 items. MV:["AK19"]. Details:{'AK': 23}
#
#  ~ Details of outliers: {'AC': 1, 'AD': 1, 'AE': 3}
#
#  ~ Confusion matrix:
#     +--------+-----------------------------------------------------------------------------------+
#     | Actual +                                    Predicted                                      |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |        |  AA  |  AB  |  AC  |  AD  |  AE  |  AF  |  AG  |  AH  |  AI  |  AJ  |  AK  |  AL  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#     |   AA   | 979  |      |      |      |      |      |      |      |      |      |      |      |
#     |   AB   |      | 109  |      |      |      |      |      |      |      |      |      |      |
#     |   AC   |      |      | 590  |      |      |      |      |      |      |      |      |      |
#     |   AD   |      |      |      |  58  |      |      |      |      |      |      |      |      |
#     |   AE   |      |      |      |      | 570  |      |      |      |      |      |  1   |      |
#     |   AF   |      |      |      |      |      | 125  |      |      |      |      |      |      |
#     |   AG   |      |      |      |      |      |      |  23  |      |      |      |      |      |
#     |   AH   |      |      |      |      |      |      |      | 132  |      |      |      |      |
#     |   AI   |      |      |      |      |      |      |      |      |  46  |      |      |      |
#     |   AJ   |      |      |      |      |      |      |      |      |      | 769  |      |      |
#     |   AK   |      |      |      |      |      |      |      |      |      |      |  90  |      |
#     |   AL   |      |      |      |      |      |      |      |      |      |      |      |  57  |
#     +--------+------+------+------+------+------+------+------+------+------+------+------+------+
#
#  ~ Note: to import this file into Python, use: "DF = pandas.read_csv(file_name, sep=',', comment='#')"
#
#------------------------------------------------------------------------------------------------------------
DateTime~,Http_protocol@,ObjectSize~,Agent@,HTTP_method,ClientRequestLine@,StatusCode,ClientIP$,Referrer~,label_event_type~,label_IPpair_ID~,phase1_predicted_label~
1110692094,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692117,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692131,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692150,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692169,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692190,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692214,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692251,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692270,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692289,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692310,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692330,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692349,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692374,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692398,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692417,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692454,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692491,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692528,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692567,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692604,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692635,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110692672,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693667,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693692,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693712,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693731,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693750,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693769,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693793,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693829,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693849,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693870,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693889,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693908,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693929,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693953,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693976,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110693995,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110694032,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110694069,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110694106,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110694143,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110694183,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110694220,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110694257,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695251,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695274,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695294,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695312,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695331,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695350,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695376,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695413,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695432,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695451,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695471,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695492,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695511,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695535,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695558,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695577,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695617,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695654,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695691,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695728,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695765,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695804,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110695841,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696833,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696857,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696876,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696895,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696914,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696933,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696957,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110696994,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697013,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697032,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697053,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697072,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697091,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697117,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697140,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697162,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697199,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697236,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697273,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697312,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697349,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697386,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110697426,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698418,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698442,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698461,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698482,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698502,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698521,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698547,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698584,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698605,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698624,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698643,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698665,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698684,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698707,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698733,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698752,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698790,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698826,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698866,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698903,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698940,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110698979,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110699017,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700012,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700036,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700055,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700075,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700096,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700115,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700139,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700183,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700197,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700219,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700238,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700258,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700279,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700304,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700329,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700350,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700391,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700426,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700465,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700502,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700551,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700580,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110700617,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701671,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701694,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701716,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701737,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701758,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701778,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701805,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701845,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701865,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701886,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701908,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701927,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701948,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110701977,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702003,"HTTP/1.1",1059,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702023,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702065,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702107,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702151,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702194,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702235,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702276,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110702316,"HTTP/1.1",1063,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110703456,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110703484,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110703505,"HTTP/1.1",1060,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110703529,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
1110703548,"HTTP/1.1",1062,"-","POST","/_vti_bin/_vti_aut/fp30reg.dll","'404'",9210116059164,"-","AC","S122","A_4"
