Date~,Time~,Logging_device~,Logging_Daemon,PID~,Operation,User,Source$,Port~,label_event_type~,label_IPpair_ID~
"2005-02-22","19:08:21","combo","sshd",12974,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:21","combo","sshd",12975,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:21","combo","sshd",12977,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:21","combo","sshd",12978,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:22","combo","sshd",12980,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:22","combo","sshd",12976,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:22","combo","sshd",12979,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:23","combo","sshd",12981,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:08:24","combo","sshd",12982,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:15:50","combo","sshd",13004,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-02-22","19:15:53","combo","sshd",12991,"Failed password","root","202.110.184.100",40295,"EC","S74"
"2005-02-22","19:15:53","combo","sshd",12989,"Failed password","root","202.110.184.100",40280,"EC","S74"
"2005-02-22","19:15:54","combo","sshd",12992,"Failed password","root","202.110.184.100",40706,"EC","S74"
"2005-02-22","19:15:58","combo","sshd",12999,"Failed password","root","202.110.184.100",41178,"EC","S74"
"2005-02-22","19:15:59","combo","sshd",12995,"Failed password","root","202.110.184.100",40276,"EC","S74"
"2005-02-22","19:16:02","combo","sshd",12997,"Failed password","root","202.110.184.100",40748,"EC","S74"
"2005-02-22","19:16:02","combo","sshd",13002,"Failed password","root","202.110.184.100",41194,"EC","S74"
"2005-02-22","19:16:04","combo","sshd",13001,"Failed password","root","202.110.184.100",40757,"EC","S74"
"2005-02-22","19:16:05","combo","sshd",13005,"Failed password","root","202.110.184.100",41656,"EC","S74"
"2005-02-22","19:16:08","combo","sshd",13007,"Failed password","root","202.110.184.100",41668,"EC","S74"
"2005-02-22","19:16:11","combo","sshd",13010,"Failed password","root","202.110.184.100",41672,"EC","S74"
"2005-02-22","19:16:13","combo","sshd",13012,"Failed password","root","202.110.184.100",41698,"EC","S74"
"2005-02-22","19:18:36","combo","sshd",13021,"Failed password","nobody","210.70.129.207",56532,"EC","S132"
"2005-02-22","19:18:36","combo","sshd",13025,"Failed password","nobody","210.70.129.207",56545,"EC","S132"
"2005-02-22","19:18:37","combo","sshd",13034,"Failed password","nobody","210.70.129.207",56564,"EC","S132"
"2005-02-22","19:18:37","combo","sshd",13030,"Failed password","nobody","210.70.129.207",56558,"EC","S132"
"2005-02-22","19:18:37","combo","sshd",13029,"Failed password","nobody","210.70.129.207",56531,"EC","S132"
"2005-02-22","19:18:37","combo","sshd",13033,"Failed password","nobody","210.70.129.207",56562,"EC","S132"
"2005-02-22","19:18:37","combo","sshd",13023,"Failed password","nobody","210.70.129.207",56538,"EC","S132"
"2005-02-22","19:18:37","combo","sshd",13027,"Failed password","nobody","210.70.129.207",56554,"EC","S132"
"2005-02-22","19:18:38","combo","sshd",13037,"Failed password","nobody","210.70.129.207",56569,"EC","S132"
"2005-02-22","19:18:39","combo","sshd",13041,"Did not receive identification string","-","210.70.129.207",0,"ED","S132"
"2005-02-22","19:18:40","combo","sshd",13039,"Failed password","nobody","210.70.129.207",56583,"EC","S132"
"2005-02-23","16:35:34","combo","sshd",15260,"Failed password","root","211.147.240.247",50083,"EC","S140"
"2005-02-23","16:35:34","combo","sshd",15261,"Failed password","root","211.147.240.247",50084,"EC","S140"
"2005-02-23","16:35:34","combo","sshd",15262,"Failed password","root","211.147.240.247",50085,"EC","S140"
"2005-02-23","16:35:34","combo","sshd",15265,"Failed password","root","211.147.240.247",50087,"EC","S140"
"2005-02-23","16:35:34","combo","sshd",15269,"Failed password","root","211.147.240.247",50098,"EC","S140"
"2005-02-23","16:35:34","combo","sshd",15268,"Failed password","root","211.147.240.247",50095,"EC","S140"
"2005-02-23","16:35:34","combo","sshd",15258,"Failed password","root","211.147.240.247",50077,"EC","S140"
"2005-02-23","16:35:35","combo","sshd",15271,"Failed password","root","211.147.240.247",50097,"EC","S140"
"2005-02-23","16:35:39","combo","sshd",15270,"Failed password","root","211.147.240.247",50096,"EC","S140"
"2005-02-24","00:58:58","combo","sshd",16022,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-02-24","00:59:02","combo","sshd",16023,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-02-24","00:59:24","combo","sshd",16024,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-02-24","01:00:52","combo","sshd",16019,"fatal: Timeout before authentication for 202.110.184.100","-","-",0,"ED","S0"
"2005-02-24","08:45:40","combo","sshd",16657,"Failed password","root","202.110.184.100",51677,"EC","S74"
"2005-02-24","08:45:41","combo","sshd",16661,"Failed password","root","202.110.184.100",51684,"EC","S74"
"2005-02-24","08:45:42","combo","sshd",16664,"Failed password","root","202.110.184.100",51695,"EC","S74"
"2005-02-24","08:45:42","combo","sshd",16659,"Failed password","root","202.110.184.100",51679,"EC","S74"
"2005-02-24","08:45:44","combo","sshd",16667,"Failed password","root","202.110.184.100",51715,"EC","S74"
"2005-02-24","08:45:45","combo","sshd",16658,"Failed password","root","202.110.184.100",51676,"EC","S74"
"2005-02-24","08:45:45","combo","sshd",16675,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-02-24","08:45:46","combo","sshd",16660,"Failed password","root","202.110.184.100",51682,"EC","S74"
"2005-02-24","08:46:15","combo","sshd",16676,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-02-24","10:25:03","combo","sshd",17278,"Failed password","root","202.110.184.100",55084,"EC","S74"
"2005-02-24","10:25:04","combo","sshd",17277,"Failed password","root","202.110.184.100",55069,"EC","S74"
"2005-02-24","10:25:04","combo","sshd",17276,"Failed password","root","202.110.184.100",55046,"EC","S74"
"2005-02-24","10:25:06","combo","sshd",17283,"Failed password","root","202.110.184.100",55070,"EC","S74"
"2005-02-24","10:25:06","combo","sshd",17281,"Failed password","root","202.110.184.100",55505,"EC","S74"
"2005-02-24","10:25:07","combo","sshd",17286,"Failed password","root","202.110.184.100",55564,"EC","S74"
"2005-02-24","10:25:09","combo","sshd",17291,"Failed password","root","202.110.184.100",55517,"EC","S74"
"2005-02-24","10:25:09","combo","sshd",17287,"Failed password","root","202.110.184.100",55569,"EC","S74"
"2005-02-24","10:25:10","combo","sshd",17292,"Failed password","root","202.110.184.100",55529,"EC","S74"
"2005-02-24","11:14:10","combo","sshd",17368,"Accepted password","test","61.222.254.41",53296,"EA","S408"
"2005-02-24","11:14:10","combo","sshd",17369,"Accepted password","test","61.222.254.41",53300,"EA","S408"
"2005-02-24","11:14:10","combo","sshd",17371,"Accepted password","test","61.222.254.41",53307,"EA","S408"
"2005-02-24","11:14:10","combo","sshd",17373,"Accepted password","test","61.222.254.41",53312,"EA","S408"
"2005-02-24","12:26:03","combo","sshd",17495,"Failed password","root","202.69.66.162",61489,"EC","S84"
"2005-02-24","12:26:03","combo","sshd",17496,"Failed password","root","202.69.66.162",61993,"EC","S84"
"2005-02-25","08:21:29","combo","sshd",19331,"Failed password","root","61.120.122.98",2001,"EC","S385"
"2005-02-25","08:21:29","combo","sshd",19334,"Failed password","root","61.120.122.98",2006,"EC","S385"
"2005-02-25","08:21:29","combo","sshd",19336,"Failed password","root","61.120.122.98",2030,"EC","S385"
"2005-02-25","08:21:29","combo","sshd",19337,"Failed password","root","61.120.122.98",2031,"EC","S385"
"2005-02-25","08:21:29","combo","sshd",19330,"Failed password","root","61.120.122.98",1995,"EC","S385"
"2005-02-25","08:21:29","combo","sshd",19340,"Failed password","root","61.120.122.98",2058,"EC","S385"
"2005-02-25","17:50:24","combo","sshd",20574,"Failed password","root","202.110.184.100",51199,"EC","S74"
"2005-02-25","17:50:24","combo","sshd",20578,"Failed password","root","202.110.184.100",51268,"EC","S74"
"2005-02-25","17:50:25","combo","sshd",20580,"Failed password","root","202.110.184.100",51293,"EC","S74"
"2005-02-25","17:50:27","combo","sshd",20579,"Failed password","root","202.110.184.100",51280,"EC","S74"
"2005-02-25","17:50:27","combo","sshd",20583,"Failed password","root","202.110.184.100",51380,"EC","S74"
"2005-02-25","17:50:28","combo","sshd",20587,"Failed password","root","202.110.184.100",51461,"EC","S74"
"2005-02-25","17:50:29","combo","sshd",20590,"Failed password","root","202.110.184.100",51537,"EC","S74"
"2005-02-25","17:50:30","combo","sshd",20575,"Failed password","root","202.110.184.100",51203,"EC","S74"
"2005-02-25","17:50:30","combo","sshd",20586,"Failed password","root","202.110.184.100",51265,"EC","S74"
"2005-02-25","17:50:31","combo","sshd",20592,"Failed password","root","202.110.184.100",51576,"EC","S74"
"2005-02-25","18:16:10","combo","sshd",20622,"Failed password","root","202.110.184.100",58274,"EC","S74"
"2005-02-25","18:16:12","combo","sshd",20624,"Failed password","root","202.110.184.100",58298,"EC","S74"
"2005-02-25","18:16:14","combo","sshd",20626,"Failed password","root","202.110.184.100",58483,"EC","S74"
"2005-02-25","18:16:17","combo","sshd",20629,"Failed password","root","202.110.184.100",58979,"EC","S74"
"2005-02-25","18:16:17","combo","sshd",20628,"Failed password","root","202.110.184.100",58885,"EC","S74"
"2005-02-25","18:16:20","combo","sshd",20633,"Failed password","root","202.110.184.100",59079,"EC","S74"
"2005-02-25","18:16:20","combo","sshd",20636,"Failed password","root","202.110.184.100",59167,"EC","S74"
"2005-02-25","18:16:21","combo","sshd",20632,"Failed password","root","202.110.184.100",59062,"EC","S74"
"2005-02-25","18:16:23","combo","sshd",20639,"Failed password","root","202.110.184.100",59566,"EC","S74"
"2005-02-25","18:16:26","combo","sshd",20638,"Failed password","root","202.110.184.100",59564,"EC","S74"
"2005-02-25","18:16:28","combo","sshd",20642,"Failed password","root","202.110.184.100",60011,"EC","S74"
"2005-02-25","18:16:30","combo","sshd",20644,"Failed password","root","202.110.184.100",59732,"EC","S74"
"2005-02-25","18:16:33","combo","sshd",20646,"Failed password","root","202.110.184.100",60137,"EC","S74"
"2005-02-25","20:01:15","combo","sshd",20793,"Failed password","root","202.110.184.100",33859,"EC","S74"
"2005-02-25","20:01:16","combo","sshd",20795,"Failed password","root","202.110.184.100",33872,"EC","S74"
"2005-02-25","20:01:19","combo","sshd",20798,"Failed password","root","202.110.184.100",33904,"EC","S74"
"2005-02-25","20:01:19","combo","sshd",20806,"Failed password","root","202.110.184.100",34014,"EC","S74"
"2005-02-25","20:01:20","combo","sshd",20797,"Failed password","root","202.110.184.100",33888,"EC","S74"
"2005-02-25","20:01:20","combo","sshd",20805,"Failed password","root","202.110.184.100",34010,"EC","S74"
"2005-02-25","20:01:21","combo","sshd",20807,"Failed password","root","202.110.184.100",34015,"EC","S74"
"2005-02-25","20:01:22","combo","sshd",20794,"Failed password","root","202.110.184.100",33874,"EC","S74"
"2005-02-25","20:01:24","combo","sshd",20808,"Failed password","root","202.110.184.100",34005,"EC","S74"
"2005-02-25","20:01:32","combo","sshd",20815,"Failed password","root","202.110.184.100",34335,"EC","S74"
"2005-02-25","20:38:14","combo","sshd",20870,"Accepted password","test","220.176.196.52",4896,"EA","S268"
"2005-02-25","20:38:15","combo","sshd",20865,"Accepted password","test","220.176.196.52",4883,"EA","S268"
"2005-02-25","20:38:15","combo","sshd",20868,"Accepted password","test","220.176.196.52",4887,"EA","S268"
"2005-02-25","20:38:15","combo","sshd",20869,"Accepted password","test","220.176.196.52",4889,"EA","S268"
"2005-02-25","20:38:15","combo","sshd",20867,"Accepted password","test","220.176.196.52",4888,"EA","S268"
"2005-02-25","20:38:15","combo","sshd",20871,"Accepted password","test","220.176.196.52",4891,"EA","S268"
"2005-02-25","20:38:16","combo","sshd",20863,"Accepted password","test","220.176.196.52",4878,"EA","S268"
"2005-02-25","20:38:18","combo","sshd",20875,"Accepted password","test","220.176.196.52",4892,"EA","S268"
"2005-02-25","20:38:18","combo","sshd",20876,"Accepted password","test","220.176.196.52",4895,"EA","S268"
"2005-02-25","23:05:10","combo","sshd",21093,"Did not receive identification string","-","200.27.232.100",0,"ED","S63"
"2005-02-25","23:05:10","combo","sshd",21094,"Did not receive identification string","-","200.27.232.100",0,"ED","S63"
"2005-02-25","23:05:10","combo","sshd",21095,"Did not receive identification string","-","200.27.232.100",0,"ED","S63"
"2005-02-25","23:05:10","combo","sshd",21096,"Did not receive identification string","-","200.27.232.100",0,"ED","S63"
"2005-02-25","23:18:21","combo","sshd",21117,"Failed password","nobody","200.27.232.100",47966,"EC","S63"
"2005-02-25","23:18:31","combo","sshd",21119,"Failed password","nobody","200.27.232.100",48076,"EC","S63"
"2005-02-25","23:18:41","combo","sshd",21121,"Failed password","nobody","200.27.232.100",48175,"EC","S63"
"2005-02-25","23:18:46","combo","sshd",21123,"Failed password","nobody","200.27.232.100",48236,"EC","S63"
"2005-02-27","04:10:38","combo","sshd",24023,"Failed password","root","202.110.184.100",52658,"EC","S74"
"2005-02-27","04:10:38","combo","sshd",24025,"Failed password","root","202.110.184.100",52644,"EC","S74"
"2005-02-27","04:10:40","combo","sshd",24027,"Failed password","root","202.110.184.100",52732,"EC","S74"
"2005-02-27","04:10:40","combo","sshd",24039,"Failed password","root","202.110.184.100",52743,"EC","S74"
"2005-02-27","04:10:41","combo","sshd",24032,"Failed password","root","202.110.184.100",52727,"EC","S74"
"2005-02-27","04:10:42","combo","sshd",24043,"Did not receive identification string","-","202.110.184.100",0,"ED","S74"
"2005-02-27","04:10:43","combo","sshd",24035,"Failed password","root","202.110.184.100",52823,"EC","S74"
"2005-02-27","04:10:44","combo","sshd",24026,"Failed password","root","202.110.184.100",52648,"EC","S74"
"2005-02-27","04:10:44","combo","sshd",24029,"Failed password","root","202.110.184.100",52742,"EC","S74"
"2005-02-27","04:10:44","combo","sshd",24028,"Failed password","root","202.110.184.100",52738,"EC","S74"
"2005-02-27","15:05:16","combo","sshd",7068,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:17","combo","sshd",7078,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:17","combo","sshd",7079,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:18","combo","sshd",7080,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:18","combo","sshd",7077,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7081,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:19","combo","sshd",7073,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7074,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7072,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7069,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7071,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7070,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7075,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:19","combo","sshd",7076,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:20","combo","sshd",7082,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:20","combo","sshd",7092,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:20","combo","sshd",7091,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:21","combo","sshd",7093,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:21","combo","sshd",7088,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:22","combo","sshd",7094,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:22","combo","sshd",7085,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:22","combo","sshd",7095,"scanned","-","217.74.112.2",0,"EE","S180"
"2005-02-27","15:05:22","combo","sshd",7084,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:22","combo","sshd",7087,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:22","combo","sshd",7086,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:22","combo","sshd",7083,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:22","combo","sshd",7089,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-27","15:05:22","combo","sshd",7090,"Did not receive identification string","-","217.74.112.2",0,"ED","S180"
"2005-02-28","16:36:10","combo","sshd",9645,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9646,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9647,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9648,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9649,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9650,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9651,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9652,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9653,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9654,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9655,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9656,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:10","combo","sshd",9657,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:11","combo","sshd",9658,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:11","combo","sshd",9659,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:11","combo","sshd",9660,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:11","combo","sshd",9661,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:11","combo","sshd",9662,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:11","combo","sshd",9663,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:11","combo","sshd",9664,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:13","combo","sshd",9665,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:13","combo","sshd",9666,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:36:13","combo","sshd",9667,"Did not receive identification string","-","219.159.82.198",0,"ED","S249"
"2005-02-28","16:46:20","combo","sshd",9681,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:20","combo","sshd",9679,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:21","combo","sshd",9687,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:21","combo","sshd",9683,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:21","combo","sshd",9686,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:22","combo","sshd",9693,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:22","combo","sshd",9694,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:23","combo","sshd",9688,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:24","combo","sshd",9680,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:24","combo","sshd",9697,"Illegal user","jordan","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:33","combo","sshd",9699,"Illegal user","michael","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:41","combo","sshd",9701,"Illegal user","nicole","219.159.82.198",0,"EB","S249"
"2005-02-28","16:46:51","combo","sshd",9703,"Illegal user","daniel","219.159.82.198",0,"EB","S249"
"2005-03-01","11:16:08","combo","sshd",11729,"Accepted password","test","193.109.252.45",60860,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11720,"Accepted password","test","193.109.252.45",60845,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11718,"Accepted password","test","193.109.252.45",60840,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11719,"Accepted password","test","193.109.252.45",60842,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11727,"Accepted password","test","193.109.252.45",60852,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11728,"Accepted password","test","193.109.252.45",60853,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11717,"Accepted password","test","193.109.252.45",60839,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11721,"Accepted password","test","193.109.252.45",60848,"EA","S49"
"2005-03-01","11:16:08","combo","sshd",11733,"Accepted password","test","193.109.252.45",60864,"EA","S49"
"2005-03-01","11:16:09","combo","sshd",11732,"Accepted password","test","193.109.252.45",60862,"EA","S49"
"2005-03-01","17:41:56","combo","sshd",12304,"Failed password","root","62.193.226.4",54153,"EC","S421"
"2005-03-01","17:41:56","combo","sshd",12296,"Failed password","root","62.193.226.4",54111,"EC","S421"
"2005-03-01","17:41:56","combo","sshd",12298,"Failed password","root","62.193.226.4",54119,"EC","S421"
"2005-03-01","17:41:56","combo","sshd",12300,"Failed password","root","62.193.226.4",54122,"EC","S421"
"2005-03-01","17:41:56","combo","sshd",12293,"Failed password","root","62.193.226.4",54090,"EC","S421"
"2005-03-01","17:41:56","combo","sshd",12294,"Failed password","root","62.193.226.4",54101,"EC","S421"
"2005-03-01","17:41:56","combo","sshd",12303,"Failed password","root","62.193.226.4",54150,"EC","S421"
"2005-03-01","17:41:56","combo","sshd",12307,"Failed password","root","62.193.226.4",54170,"EC","S421"
"2005-03-01","17:41:57","combo","sshd",12309,"Failed password","root","62.193.226.4",54284,"EC","S421"
"2005-03-01","17:41:59","combo","sshd",12311,"Failed password","root","62.193.226.4",54396,"EC","S421"
"2005-03-01","17:42:07","combo","sshd",12313,"Failed password","root","62.193.226.4",55099,"EC","S421"
"2005-03-01","17:42:07","combo","sshd",12316,"Failed password","root","62.193.226.4",55104,"EC","S421"
"2005-03-01","17:42:07","combo","sshd",12315,"Failed password","root","62.193.226.4",55101,"EC","S421"
"2005-03-01","17:42:07","combo","sshd",12317,"Failed password","root","62.193.226.4",55102,"EC","S421"
"2005-03-01","17:42:07","combo","sshd",12319,"Failed password","root","62.193.226.4",55105,"EC","S421"
"2005-03-01","17:42:07","combo","sshd",12318,"Failed password","root","62.193.226.4",55103,"EC","S421"
"2005-03-01","17:42:07","combo","sshd",12314,"Failed password","root","62.193.226.4",55100,"EC","S421"
"2005-03-01","17:42:08","combo","sshd",12327,"Failed password","root","62.193.226.4",55153,"EC","S421"
"2005-03-01","17:42:09","combo","sshd",12329,"Failed password","root","62.193.226.4",55262,"EC","S421"
"2005-03-01","17:42:10","combo","sshd",12331,"Failed password","root","62.193.226.4",55351,"EC","S421"
"2005-03-01","17:42:19","combo","sshd",12337,"Failed password","root","62.193.226.4",56085,"EC","S421"
"2005-03-01","17:42:19","combo","sshd",12338,"Failed password","root","62.193.226.4",56088,"EC","S421"
"2005-03-01","17:42:19","combo","sshd",12339,"Failed password","root","62.193.226.4",56091,"EC","S421"
"2005-03-01","17:42:19","combo","sshd",12340,"Failed password","root","62.193.226.4",56094,"EC","S421"
"2005-03-01","17:42:19","combo","sshd",12343,"Failed password","root","62.193.226.4",56098,"EC","S421"
"2005-03-01","17:42:19","combo","sshd",12341,"Failed password","root","62.193.226.4",56095,"EC","S421"
"2005-03-01","17:42:19","combo","sshd",12342,"Failed password","root","62.193.226.4",56097,"EC","S421"
"2005-03-01","17:42:20","combo","sshd",12351,"Failed password","root","62.193.226.4",56145,"EC","S421"
"2005-03-01","17:42:21","combo","sshd",12353,"Failed password","root","62.193.226.4",56265,"EC","S421"
"2005-03-01","17:42:22","combo","sshd",12355,"Failed password","root","62.193.226.4",56398,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12358,"Failed password","root","62.193.226.4",57160,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12357,"Failed password","root","62.193.226.4",57159,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12359,"Failed password","root","62.193.226.4",57164,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12360,"Failed password","root","62.193.226.4",57165,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12361,"Failed password","root","62.193.226.4",57173,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12362,"Failed password","root","62.193.226.4",57174,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12363,"Failed password","root","62.193.226.4",57175,"EC","S421"
"2005-03-01","17:42:31","combo","sshd",12371,"Failed password","root","62.193.226.4",57222,"EC","S421"
"2005-03-01","17:42:33","combo","sshd",12373,"Failed password","root","62.193.226.4",57356,"EC","S421"
"2005-03-01","17:42:34","combo","sshd",12375,"Failed password","root","62.193.226.4",57476,"EC","S421"
"2005-03-01","17:42:42","combo","sshd",12377,"Failed password","root","62.193.226.4",58316,"EC","S421"
"2005-03-01","17:42:42","combo","sshd",12378,"Failed password","root","62.193.226.4",58319,"EC","S421"
"2005-03-01","17:42:42","combo","sshd",12379,"Failed password","root","62.193.226.4",58322,"EC","S421"
"2005-03-01","17:42:42","combo","sshd",12380,"Failed password","root","62.193.226.4",58324,"EC","S421"
"2005-03-01","17:42:42","combo","sshd",12381,"Failed password","root","62.193.226.4",58333,"EC","S421"
"2005-03-01","17:42:42","combo","sshd",12382,"Failed password","root","62.193.226.4",58337,"EC","S421"
"2005-03-01","17:42:43","combo","sshd",12383,"Failed password","root","62.193.226.4",58338,"EC","S421"
"2005-03-01","17:42:43","combo","sshd",12391,"Failed password","root","62.193.226.4",58386,"EC","S421"
"2005-03-01","17:42:44","combo","sshd",12393,"Failed password","root","62.193.226.4",58483,"EC","S421"
"2005-03-01","17:42:45","combo","sshd",12395,"Failed password","root","62.193.226.4",58586,"EC","S421"
"2005-03-01","17:42:54","combo","sshd",12397,"Failed password","root","62.193.226.4",59280,"EC","S421"
"2005-03-01","17:42:54","combo","sshd",12398,"Failed password","root","62.193.226.4",59283,"EC","S421"
"2005-03-01","17:42:54","combo","sshd",12399,"Failed password","root","62.193.226.4",59288,"EC","S421"
"2005-03-01","17:42:54","combo","sshd",12400,"Failed password","root","62.193.226.4",59292,"EC","S421"
"2005-03-01","17:42:54","combo","sshd",12401,"Failed password","root","62.193.226.4",59295,"EC","S421"
"2005-03-01","17:42:54","combo","sshd",12403,"Failed password","root","62.193.226.4",59301,"EC","S421"
"2005-03-01","17:42:54","combo","sshd",12402,"Failed password","root","62.193.226.4",59297,"EC","S421"
"2005-03-01","17:42:55","combo","sshd",12411,"Failed password","root","62.193.226.4",59340,"EC","S421"
