Date~,Time~,Type,ClientIP$,Reason_Phrase,Message@,label_event_type~,label_IPpair_ID~
"2005-03-09","09:55:59","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:55:59","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:55:59","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:55:59","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:55:59","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:55:59","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/portal","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/discussion","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:00","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/nar","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/ugboard","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/ugboard","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/ugboard","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:01","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/ugboards","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/ugboard","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/html","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/ugboards","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/ugboards","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/newboard","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/ugboards","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forum","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/Forums","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/newboard","B01","S123"
"2005-03-09","09:56:02","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:03","error","210.118.169.20","File does not exist","/var/www/html/newboard","B01","S123"
"2005-03-09","09:56:03","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","09:56:03","error","210.118.169.20","File does not exist","/var/www/html/bb","B01","S123"
"2005-03-09","14:44:16","error","222.166.160.122","Directory index forbidden by rule","/var/www/html/","B02","S290"
"2005-03-09","14:48:02","error","82.251.81.153","File does not exist","/var/www/html/default.ida","B01","S579"
"2005-03-09","16:46:52","error","67.133.116.245","Directory index forbidden by rule","/var/www/html/","B02","S494"
"2005-03-09","16:52:50","error","208.62.80.200","Directory index forbidden by rule","/var/www/html/","B02","S115"
"2005-03-09","17:14:28","error","63.102.226.241","File does not exist","/var/www/html/default.ida","B01","S427"
"2005-03-09","18:24:44","error","221.202.236.60","Directory index forbidden by rule","/var/www/html/","B02","S279"
"2005-03-09","23:22:20","error","222.90.72.82","Directory index forbidden by rule","/var/www/html/","B02","S319"
"2005-03-10","04:50:25","error","207.236.250.132","Directory index forbidden by rule","/var/www/html/","B02","S103"
"2005-03-10","05:58:34","error","218.88.116.108","Directory index forbidden by rule","/var/www/html/","B02","S230"
"2005-03-10","06:11:13","error","67.176.77.187","Directory index forbidden by rule","/var/www/html/","B02","S505"
"2005-03-10","09:05:08","error","68.90.233.155","Directory index forbidden by rule","/var/www/html/","B02","S530"
"2005-03-10","09:57:58","error","24.162.206.95","Directory index forbidden by rule","/var/www/html/","B02","S330"
"2005-03-10","10:26:43","error","82.75.223.39","File does not exist","/var/www/html/default.ida","B01","S583"
"2005-03-10","13:10:23","error","199.88.139.200","Directory index forbidden by rule","/var/www/html/","B02","S61"
"2005-03-10","13:27:34","error","218.6.162.19","Directory index forbidden by rule","/var/www/html/","B02","S213"
"2005-03-10","15:01:07","error","209.221.134.45","Directory index forbidden by rule","/var/www/html/","B02","S121"
"2005-03-10","16:16:54","error","63.102.226.241","File does not exist","/var/www/html/default.ida","B01","S427"
"2005-03-10","17:02:46","error","162.119.64.113","Directory index forbidden by rule","/var/www/html/","B02","S27"
"2005-03-10","17:07:16","error","68.113.187.53","Directory index forbidden by rule","/var/www/html/","B02","S512"
"2005-03-10","18:03:03","error","172.146.155.53","File does not exist","/var/www/html/default.ida","B01","S35"
"2005-03-10","20:15:22","error","63.26.231.71","Directory index forbidden by rule","/var/www/html/","B02","S436"
"2005-03-10","20:29:10","error","216.252.70.106","Directory index forbidden by rule","/var/www/html/","B02","S169"
"2005-03-10","23:23:55","error","200.87.201.251","File does not exist","/var/www/html/sumthin","B01","S65"
"2005-03-10","23:23:56","error","200.87.201.251","File does not exist","/var/www/html/sumthin","B01","S65"
"2005-03-10","23:24:00","error","200.87.201.251","File does not exist","/var/www/html/sumthin","B01","S65"
"2005-03-10","23:24:08","error","200.87.201.251","File does not exist","/var/www/html/sumthin","B01","S65"
"2005-03-11","00:21:33","error","67.172.189.99","Directory index forbidden by rule","/var/www/html/","B02","S503"
"2005-03-11","01:42:55","error","216.150.210.194","Directory index forbidden by rule","/var/www/html/","B02","S166"
"2005-03-11","06:25:52","error","221.217.50.33","Directory index forbidden by rule","/var/www/html/","B02","S282"
"2005-03-11","07:27:13","error","61.10.7.82","Directory index forbidden by rule","/var/www/html/","B02","S381"
"2005-03-11","11:18:18","error","218.90.219.110","Directory index forbidden by rule","/var/www/html/","B02","S233"
"2005-03-11","11:34:10","error","222.166.160.60","Directory index forbidden by rule","/var/www/html/","B02","S308"
"2005-03-11","14:11:53","error","35.11.228.62","Directory index forbidden by rule","/var/www/html/","B02","S346"
"2005-03-11","14:51:29","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:29","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:30","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:30","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:30","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:31","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:31","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:31","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:31","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:31","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:31","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:31","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","14:51:32","error","220.170.88.36","Directory index forbidden by rule","/var/www/html/","B02","S264"
"2005-03-11","15:13:15","error","61.222.0.242","Directory index forbidden by rule","/var/www/html/","B02","S406"
"2005-03-11","16:24:49","error","146.184.4.59","Directory index forbidden by rule","/var/www/html/","B02","S18"
"2005-03-11","18:15:22","error","220.174.102.79","Directory index forbidden by rule","/var/www/html/","B02","S265"
"2005-03-11","23:08:52","error","63.85.149.252","Directory index forbidden by rule","/var/www/html/","B02","S438"
"2005-03-12","00:28:23","error","218.59.22.246","Directory index forbidden by rule","/var/www/html/","B02","S212"
"2005-03-12","04:05:12","error","64.237.165.66","File does not exist","/var/www/html/NULL.printer","B01","S444"
"2005-03-12","04:43:26","error","216.75.170.230","Directory index forbidden by rule","/var/www/html/","B02","S174"
"2005-03-12","07:40:52","error","208.185.174.208","Directory index forbidden by rule","/var/www/html/","B02","S107"
"2005-03-12","07:56:46","error","61.234.121.2","Directory index forbidden by rule","/var/www/html/","B02","S410"
"2005-03-12","08:03:46","error","148.244.150.58","Directory index forbidden by rule","/var/www/html/","B02","S20"
"2005-03-12","08:04:01","error","148.244.150.58","Directory index forbidden by rule","/var/www/html/","B02","S20"
"2005-03-12","09:27:07","error","218.6.162.19","Directory index forbidden by rule","/var/www/html/","B02","S213"
"2005-03-12","10:37:48","error","204.49.32.16","Directory index forbidden by rule","/var/www/html/","B02","S96"
"2005-03-12","11:51:46","error","222.240.84.179","Directory index forbidden by rule","/var/www/html/","B02","S314"
"2005-03-12","14:02:38","error","208.183.225.11","Directory index forbidden by rule","/var/www/html/","B02","S106"
"2005-03-12","15:18:56","error","68.209.255.26","File does not exist","/var/www/html/scripts","B01","S519"
"2005-03-12","16:36:06","error","219.150.244.58","Directory index forbidden by rule","/var/www/html/","B02","S244"
"2005-03-12","19:38:01","error","195.199.231.234","Premature end of script headers","awstats.pl","B10","S55"
"2005-03-12","19:38:01","error","195.199.231.234","/usr/bin/perl: relocation error","/lib/tls/libpthread.so.0: symbol errno, version GLIBC_PRIVATE not defined in file libc.so.6 with link time reference","B10","S55"
"2005-03-12","19:38:47","error","198.54.202.4","Premature end of script headers","awstats.pl","B10","S59"
"2005-03-12","19:38:47","error","198.54.202.4","/usr/bin/perl: relocation error","/lib/tls/libpthread.so.0: symbol errno, version GLIBC_PRIVATE not defined in file libc.so.6 with link time reference","B10","S59"
"2005-03-12","20:02:36","error","204.76.166.50","Directory index forbidden by rule","/var/www/html/","B02","S97"
"2005-03-12","20:19:15","error","222.166.160.161","Directory index forbidden by rule","/var/www/html/","B02","S296"
"2005-03-13","01:21:31","error","211.9.146.6","Directory index forbidden by rule","/var/www/html/","B02","S156"
"2005-03-13","03:50:11","error","66.76.233.44","Directory index forbidden by rule","/var/www/html/","B02","S485"
"2005-03-13","04:56:29","error","67.176.77.187","Directory index forbidden by rule","/var/www/html/","B02","S505"
"2005-03-13","05:29:22","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:34:54","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:35:17","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:35:31","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:35:50","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:36:09","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:36:30","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:36:54","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:37:31","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:37:50","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:38:09","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:38:30","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:38:50","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:39:09","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:39:34","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:39:58","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:40:17","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:40:54","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:41:31","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:42:08","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:42:47","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:43:24","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:43:55","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","05:44:32","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:01:07","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:01:32","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:01:52","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:02:11","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:02:30","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:02:49","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:03:13","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:03:49","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:04:09","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:04:30","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:04:49","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:05:08","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:05:29","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:05:53","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:06:16","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:06:35","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:07:12","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:07:49","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:08:26","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:09:03","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:09:43","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:10:20","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:10:57","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:27:31","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:27:54","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:28:14","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:28:32","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:28:51","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:29:10","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:29:36","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:30:13","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:30:32","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:30:51","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:31:11","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:31:32","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:31:51","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:32:15","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:32:38","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:32:57","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:33:37","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
"2005-03-13","06:34:14","error","210.116.59.164","File does not exist","/var/www/html/_vti_bin","B01","S122"
