Date~,Time~,Logging_device~,Logging_Daemon,PID~,Operation@,User,Tty,UID,EUID,Remotehost@,System_message@,label_event_type~,label_IPpair_ID~
"2005-02-17","13:02:29","combo","sshd(pam_unix)",18977,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:32","combo","sshd(pam_unix)",18979,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:41","combo","sshd(pam_unix)",18981,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:43","combo","sshd(pam_unix)",18983,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:53","combo","sshd(pam_unix)",18985,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-17","13:02:55","combo","sshd(pam_unix)",18987,"authentication failure","root","NODEVssh","0","0","languedoc-2-81-56-82-49.fbx.proxad.net","-","D02","S574"
"2005-02-18","08:54:45","combo","su(pam_unix)",21013,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-18","08:54:46","combo","su(pam_unix)",21013,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-19","08:56:05","combo","su(pam_unix)",23390,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-19","08:56:06","combo","su(pam_unix)",23390,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-20","08:51:26","combo","cups",0,"cupsd shutdown succeeded","-","-","-","-","-","-","D03","@"
"2005-02-20","08:51:29","combo","modprobe",0,"-","-","-","-","-","-","modprobe: Can't locate module char-major-188","D07","@"
"2005-02-20","08:51:29","combo","-",0,"-","-","-","-","-","-","last message repeated 15 times","D01","@"
"2005-02-20","08:51:29","combo","cups",0,"cupsd startup succeeded","-","-","-","-","-","-","D03","@"
"2005-02-20","08:51:34","combo","syslogd 1.4.1",0,"restart.","-","-","-","-","-","-","D04","@"
"2005-02-20","08:56:35","combo","su(pam_unix)",25843,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-20","08:56:39","combo","su(pam_unix)",25843,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-21","08:54:41","combo","su(pam_unix)",9711,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-21","08:54:42","combo","su(pam_unix)",9711,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-22","08:54:42","combo","su(pam_unix)",12075,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-22","08:54:43","combo","su(pam_unix)",12075,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-22","19:15:51","combo","sshd(pam_unix)",12991,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:15:51","combo","sshd(pam_unix)",12989,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:15:51","combo","sshd(pam_unix)",12992,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:15:56","combo","sshd(pam_unix)",12999,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:15:57","combo","sshd(pam_unix)",12995,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:16:00","combo","sshd(pam_unix)",12997,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:16:00","combo","sshd(pam_unix)",13002,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:16:02","combo","sshd(pam_unix)",13001,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:16:03","combo","sshd(pam_unix)",13005,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:16:05","combo","sshd(pam_unix)",13007,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:16:08","combo","sshd(pam_unix)",13010,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:16:10","combo","sshd(pam_unix)",13012,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-22","19:18:34","combo","sshd(pam_unix)",13021,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:34","combo","sshd(pam_unix)",13025,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:34","combo","sshd(pam_unix)",13034,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:34","combo","sshd(pam_unix)",13030,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:34","combo","sshd(pam_unix)",13029,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:35","combo","sshd(pam_unix)",13033,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:35","combo","sshd(pam_unix)",13023,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:35","combo","sshd(pam_unix)",13027,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:35","combo","sshd(pam_unix)",13037,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-22","19:18:37","combo","sshd(pam_unix)",13039,"authentication failure","nobody","NODEVssh","0","0","210.70.129.207","-","D02","S132"
"2005-02-23","08:57:25","combo","su(pam_unix)",14592,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-23","08:57:25","combo","su(pam_unix)",14592,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-23","16:35:32","combo","sshd(pam_unix)",15260,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:32","combo","sshd(pam_unix)",15261,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:32","combo","sshd(pam_unix)",15262,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:32","combo","sshd(pam_unix)",15265,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:32","combo","sshd(pam_unix)",15269,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:32","combo","sshd(pam_unix)",15268,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:32","combo","sshd(pam_unix)",15258,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:33","combo","sshd(pam_unix)",15271,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-23","16:35:37","combo","sshd(pam_unix)",15270,"authentication failure","root","NODEVssh","0","0","211.147.240.247","-","D02","S140"
"2005-02-24","08:45:38","combo","sshd(pam_unix)",16657,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","08:45:38","combo","sshd(pam_unix)",16661,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","08:45:39","combo","sshd(pam_unix)",16664,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","08:45:39","combo","sshd(pam_unix)",16659,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","08:45:42","combo","sshd(pam_unix)",16667,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","08:45:43","combo","sshd(pam_unix)",16658,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","08:45:44","combo","sshd(pam_unix)",16660,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","08:54:44","combo","su(pam_unix)",17085,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-24","08:54:45","combo","su(pam_unix)",17085,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-24","10:25:00","combo","sshd(pam_unix)",17278,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:01","combo","sshd(pam_unix)",17277,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:01","combo","sshd(pam_unix)",17276,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:03","combo","sshd(pam_unix)",17283,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:04","combo","sshd(pam_unix)",17281,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:04","combo","sshd(pam_unix)",17286,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:07","combo","sshd(pam_unix)",17291,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:07","combo","sshd(pam_unix)",17287,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","10:25:08","combo","sshd(pam_unix)",17292,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-24","12:26:01","combo","sshd(pam_unix)",17495,"authentication failure","root","NODEVssh","0","0","066-162.onebb.com","-","D02","S84"
"2005-02-24","12:26:01","combo","sshd(pam_unix)",17496,"authentication failure","root","NODEVssh","0","0","066-162.onebb.com","-","D02","S84"
"2005-02-24","13:49:28","combo","kernel",0,"keyboard","-","-","-","-","-","unknown scancode e0 63","D07","@"
"2005-02-24","13:49:28","combo","-",0,"-","-","-","-","-","-","last message repeated 3 times","D01","@"
"2005-02-24","13:49:33","combo","login(pam_unix)",2107,"session opened","root","-","0","-","-","-","D11","@"
"2005-02-24","13:49:33","combo"," -- root",2107,"ROOT LOGIN ON tty1","-","1","-","-","-","-","D11","@"
"2005-02-24","13:53:20","combo","httpd",0,"httpd shutdown succeeded","-","-","-","-","-","-","D05","@"
"2005-02-24","13:53:27","combo","httpd",0,"httpd startup succeeded","-","-","-","-","-","-","D05","@"
"2005-02-24","14:01:59","combo","login(pam_unix)",2107,"session closed","root","-","-","-","-","-","D11","@"
"2005-02-25","08:21:27","combo","sshd(pam_unix)",19331,"authentication failure","root","NODEVssh","0","0","ns.intepro.co.jp","-","D02","S385"
"2005-02-25","08:21:27","combo","sshd(pam_unix)",19334,"authentication failure","root","NODEVssh","0","0","ns.intepro.co.jp","-","D02","S385"
"2005-02-25","08:21:27","combo","sshd(pam_unix)",19336,"authentication failure","root","NODEVssh","0","0","ns.intepro.co.jp","-","D02","S385"
"2005-02-25","08:21:27","combo","sshd(pam_unix)",19337,"authentication failure","root","NODEVssh","0","0","ns.intepro.co.jp","-","D02","S385"
"2005-02-25","08:21:27","combo","sshd(pam_unix)",19330,"authentication failure","root","NODEVssh","0","0","ns.intepro.co.jp","-","D02","S385"
"2005-02-25","08:21:27","combo","sshd(pam_unix)",19340,"authentication failure","root","NODEVssh","0","0","ns.intepro.co.jp","-","D02","S385"
"2005-02-25","08:55:25","combo","su(pam_unix)",19776,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-25","08:55:26","combo","su(pam_unix)",19776,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-25","17:50:21","combo","sshd(pam_unix)",20574,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:22","combo","sshd(pam_unix)",20578,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:23","combo","sshd(pam_unix)",20580,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:25","combo","sshd(pam_unix)",20579,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:25","combo","sshd(pam_unix)",20583,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:26","combo","sshd(pam_unix)",20587,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:26","combo","sshd(pam_unix)",20590,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:27","combo","sshd(pam_unix)",20575,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:28","combo","sshd(pam_unix)",20586,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","17:50:28","combo","sshd(pam_unix)",20592,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:08","combo","sshd(pam_unix)",20622,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:09","combo","sshd(pam_unix)",20624,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:12","combo","sshd(pam_unix)",20626,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:14","combo","sshd(pam_unix)",20629,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:15","combo","sshd(pam_unix)",20628,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:18","combo","sshd(pam_unix)",20633,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:18","combo","sshd(pam_unix)",20636,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:19","combo","sshd(pam_unix)",20632,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:21","combo","sshd(pam_unix)",20639,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:23","combo","sshd(pam_unix)",20638,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:26","combo","sshd(pam_unix)",20642,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:28","combo","sshd(pam_unix)",20644,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","18:16:31","combo","sshd(pam_unix)",20646,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:12","combo","sshd(pam_unix)",20793,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:14","combo","sshd(pam_unix)",20795,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:16","combo","sshd(pam_unix)",20798,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:16","combo","sshd(pam_unix)",20806,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:18","combo","sshd(pam_unix)",20797,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:18","combo","sshd(pam_unix)",20805,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:18","combo","sshd(pam_unix)",20807,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:19","combo","sshd(pam_unix)",20794,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:22","combo","sshd(pam_unix)",20808,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","20:01:30","combo","sshd(pam_unix)",20815,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-25","23:18:18","combo","sshd(pam_unix)",21117,"authentication failure","nobody","NODEVssh","0","0","200.27.232.100","-","D02","S63"
"2005-02-25","23:18:28","combo","sshd(pam_unix)",21119,"authentication failure","nobody","NODEVssh","0","0","200.27.232.100","-","D02","S63"
"2005-02-25","23:18:38","combo","sshd(pam_unix)",21121,"authentication failure","nobody","NODEVssh","0","0","200.27.232.100","-","D02","S63"
"2005-02-25","23:18:44","combo","sshd(pam_unix)",21123,"authentication failure","nobody","NODEVssh","0","0","200.27.232.100","-","D02","S63"
"2005-02-26","08:56:22","combo","su(pam_unix)",22319,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-26","08:56:23","combo","su(pam_unix)",22319,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-27","04:10:36","combo","sshd(pam_unix)",24023,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:36","combo","sshd(pam_unix)",24025,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:37","combo","sshd(pam_unix)",24027,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:38","combo","sshd(pam_unix)",24039,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:39","combo","sshd(pam_unix)",24032,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:40","combo","sshd(pam_unix)",24035,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:42","combo","sshd(pam_unix)",24026,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:42","combo","sshd(pam_unix)",24029,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","04:10:42","combo","sshd(pam_unix)",24028,"authentication failure","root","NODEVssh","0","0","202.110.184.100","-","D02","S74"
"2005-02-27","08:50:18","combo","cups",0,"cupsd shutdown succeeded","-","-","-","-","-","-","D03","@"
"2005-02-27","08:50:21","combo","modprobe",0,"-","-","-","-","-","-","modprobe: Can't locate module char-major-188","D07","@"
"2005-02-27","08:50:21","combo","-",0,"-","-","-","-","-","-","last message repeated 15 times","D01","@"
"2005-02-27","08:50:21","combo","cups",0,"cupsd startup succeeded","-","-","-","-","-","-","D03","@"
"2005-02-27","08:50:24","combo","syslogd 1.4.1",0,"restart.","-","-","-","-","-","-","D04","@"
"2005-02-27","08:55:28","combo","su(pam_unix)",24903,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-27","08:55:29","combo","su(pam_unix)",24903,"session closed","news","-","-","-","-","-","D09","@"
"2005-02-28","08:58:19","combo","su(pam_unix)",8945,"session opened","news","-","0","-","-","-","D09","@"
"2005-02-28","08:58:19","combo","su(pam_unix)",8945,"session closed","news","-","-","-","-","-","D09","@"
"2005-03-01","08:57:48","combo","su(pam_unix)",11473,"session opened","news","-","0","-","-","-","D09","@"
"2005-03-01","08:57:48","combo","su(pam_unix)",11473,"session closed","news","-","-","-","-","-","D09","@"
"2005-03-01","11:16:09","combo","sshd(pam_unix)",11737,"session opened","test","-","508","-","-","-","D10","@"
"2005-03-01","11:16:09","combo","sshd(pam_unix)",11745,"session opened","test","-","508","-","-","-","D10","@"
"2005-03-01","11:16:09","combo","sshd(pam_unix)",11737,"session closed","test","-","-","-","-","-","D10","@"
"2005-03-01","11:16:09","combo","sshd(pam_unix)",11745,"session closed","test","-","-","-","-","-","D10","@"
"2005-03-01","17:41:53","combo","sshd(pam_unix)",12304,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:53","combo","sshd(pam_unix)",12296,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:53","combo","sshd(pam_unix)",12298,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:53","combo","sshd(pam_unix)",12300,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:53","combo","sshd(pam_unix)",12293,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:53","combo","sshd(pam_unix)",12294,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:53","combo","sshd(pam_unix)",12303,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:54","combo","sshd(pam_unix)",12307,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:55","combo","sshd(pam_unix)",12309,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:41:56","combo","sshd(pam_unix)",12311,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:05","combo","sshd(pam_unix)",12313,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:05","combo","sshd(pam_unix)",12316,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:05","combo","sshd(pam_unix)",12315,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:05","combo","sshd(pam_unix)",12317,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:05","combo","sshd(pam_unix)",12319,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:05","combo","sshd(pam_unix)",12318,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:05","combo","sshd(pam_unix)",12314,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:06","combo","sshd(pam_unix)",12327,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:07","combo","sshd(pam_unix)",12329,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:08","combo","sshd(pam_unix)",12331,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12337,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12338,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12339,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12340,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12343,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12341,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12342,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:17","combo","sshd(pam_unix)",12351,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:18","combo","sshd(pam_unix)",12353,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:20","combo","sshd(pam_unix)",12355,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:28","combo","sshd(pam_unix)",12358,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:28","combo","sshd(pam_unix)",12357,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:28","combo","sshd(pam_unix)",12359,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:28","combo","sshd(pam_unix)",12360,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:28","combo","sshd(pam_unix)",12361,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:28","combo","sshd(pam_unix)",12362,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:28","combo","sshd(pam_unix)",12363,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:29","combo","sshd(pam_unix)",12371,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:30","combo","sshd(pam_unix)",12373,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:31","combo","sshd(pam_unix)",12375,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:40","combo","sshd(pam_unix)",12377,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:40","combo","sshd(pam_unix)",12378,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:40","combo","sshd(pam_unix)",12379,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:40","combo","sshd(pam_unix)",12380,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:40","combo","sshd(pam_unix)",12381,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:40","combo","sshd(pam_unix)",12382,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:40","combo","sshd(pam_unix)",12383,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:41","combo","sshd(pam_unix)",12391,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:42","combo","sshd(pam_unix)",12393,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:43","combo","sshd(pam_unix)",12395,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:52","combo","sshd(pam_unix)",12397,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:52","combo","sshd(pam_unix)",12398,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:52","combo","sshd(pam_unix)",12399,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:52","combo","sshd(pam_unix)",12400,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:52","combo","sshd(pam_unix)",12401,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
"2005-03-01","17:42:52","combo","sshd(pam_unix)",12403,"authentication failure","root","NODEVssh","0","0","wpc0824.amenworld.com","-","D02","S421"
