Date~,Time~,Logging_device~,Logging_Daemon,PID~,QID~,From,To,Size~,Class,nrcpts,Protocol,Daemon,msgid~,relay,Ruleset,arg1,Ctladdr@,delay@,xdelay@,mailer,pri~,reject@,dsn@,stat@,label_event_type~,label_IPpair_ID~
"2005-03-09","08:49:28","combo","sendmail",13983,"j299236S013983","<root@combo.honeypotbox.com>","-",938,"0","1","ESMTP","MTA","<200503090902.j29923Vw013980@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-09","08:49:28","combo","sendmail",13980,"j29923Vw013980","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:25","00:00:25","relay",30056,"-","2.0.0","Sent (j299236S013983 Message accepted for delivery)","F02","@"
"2005-03-09","08:49:28","combo","sendmail",13984,"j299236S013983","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31180,"-","2.0.0","Sent","F01","@"
"2005-03-09","09:00:17","combo","sendmail",14193,"j299D5jp014193","root","-",38193,"0","1","-","-","<200503090913.j299D5jp014193@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-09","09:00:34","combo","sendmail",14195,"j299DI6S014195","<root@combo.honeypotbox.com>","-",38487,"0","1","ESMTP","MTA","<200503090913.j299D5jp014193@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-09","09:00:34","combo","sendmail",14193,"j299D5jp014193","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:29","00:00:17","relay",30241,"-","2.0.0","Sent (j299DI6S014195 Message accepted for delivery)","F02","@"
"2005-03-09","09:00:35","combo","sendmail",14196,"j299DI6S014195","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",68724,"-","2.0.0","Sent","F01","@"
"2005-03-10","08:54:42","combo","sendmail",16642,"j2A97gwU016642","root","-",1162,"0","1","-","-","<200503100907.j2A97gwU016642@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-10","08:55:07","combo","sendmail",16645,"j2A97g6S016645","<root@combo.honeypotbox.com>","-",1476,"0","1","ESMTP","MTA","<200503100907.j2A97gwU016642@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-10","08:55:07","combo","sendmail",16642,"j2A97gwU016642","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:25","00:00:25","relay",30056,"-","2.0.0","Sent (j2A97g6S016645 Message accepted for delivery)","F02","@"
"2005-03-10","08:55:07","combo","sendmail",16646,"j2A97g6S016645","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31719,"-","2.0.0","Sent","F01","@"
"2005-03-10","09:06:02","combo","sendmail",16855,"j2A9Inkd016855","root","-",38213,"0","1","-","-","<200503100918.j2A9Inkd016855@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-10","09:06:19","combo","sendmail",16857,"j2A9J36S016857","<root@combo.honeypotbox.com>","-",38509,"0","1","ESMTP","MTA","<200503100918.j2A9Inkd016855@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-10","09:06:19","combo","sendmail",16855,"j2A9Inkd016855","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:29","00:00:17","relay",30241,"-","2.0.0","Sent (j2A9J36S016857 Message accepted for delivery)","F02","@"
"2005-03-10","09:06:20","combo","sendmail",16858,"j2A9J36S016857","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",68747,"-","2.0.0","Sent","F01","@"
"2005-03-11","08:49:03","combo","sendmail",19405,"j2B923HN019405","root","-",910,"0","1","-","-","<200503110902.j2B923HN019405@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-11","08:49:28","combo","sendmail",19408,"j2B9236S019408","<root@combo.honeypotbox.com>","-",1224,"0","1","ESMTP","MTA","<200503110902.j2B923HN019405@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-11","08:49:28","combo","sendmail",19405,"j2B923HN019405","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:25","00:00:25","relay",30056,"-","2.0.0","Sent (j2B9236S019408 Message accepted for delivery)","F02","@"
"2005-03-11","08:49:28","combo","sendmail",19409,"j2B9236S019408","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31467,"-","2.0.0","Sent","F01","@"
"2005-03-11","09:00:35","combo","sendmail",19618,"j2B9DNxp019618","root","-",38213,"0","1","-","-","<200503110913.j2B9DNxp019618@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-11","09:00:53","combo","sendmail",19620,"j2B9Da6S019620","<root@combo.honeypotbox.com>","-",38509,"0","1","ESMTP","MTA","<200503110913.j2B9DNxp019618@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-11","09:00:53","combo","sendmail",19618,"j2B9DNxp019618","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:29","00:00:18","relay",30241,"-","2.0.0","Sent (j2B9Da6S019620 Message accepted for delivery)","F02","@"
"2005-03-11","09:00:53","combo","sendmail",19621,"j2B9Da6S019620","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",68747,"-","2.0.0","Sent","F01","@"
"2005-03-11","10:43:41","combo","sendmail",19928,"j2BAuf6S019928","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19916,"j2BAun6S019916","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19914,"j2BAun6S019914","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19917,"j2BAun6S019917","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19915,"j2BAun6S019915","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19931,"j2BAun6S019931","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19925,"j2BAun6S019925","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19918,"j2BAun6S019918","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19919,"j2BAun6S019919","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19921,"j2BAun6S019921","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19926,"j2BAun6S019926","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19922,"j2BAun6S019922","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19929,"j2BAun6S019929","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19927,"j2BAun6S019927","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19924,"j2BAun6S019924","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19932,"j2BAun6S019932","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19935,"j2BAun6S019935","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19930,"j2BAun6S019930","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19920,"j2BAun6S019920","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19933,"j2BAun6S019933","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19923,"j2BAun6S019923","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:49","combo","sendmail",19934,"j2BAun6S019934","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","10:43:50","combo","sendmail",19936,"j2BAuo6S019936","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.98.200.207] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20236,"j2BEQB6S020236","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20237,"j2BEQB6S020237","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20238,"j2BEQB6S020238","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20232,"j2BEQB6S020232","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20241,"j2BEQB6S020241","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20233,"j2BEQB6S020233","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20234,"j2BEQB6S020234","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20239,"j2BEQB6S020239","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20240,"j2BEQB6S020240","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20235,"j2BEQB6S020235","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20242,"j2BEQB6S020242","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20243,"j2BEQB6S020243","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20244,"j2BEQB6S020244","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:11","combo","sendmail",20245,"j2BEQB6S020245","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20246,"j2BEQB6S020246","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20247,"j2BEQC6S020247","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20248,"j2BEQC6S020248","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20250,"j2BEQC6S020250","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20251,"j2BEQC6S020251","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20252,"j2BEQC6S020252","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20253,"j2BEQC6S020253","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-11","14:13:12","combo","sendmail",20249,"j2BEQC6S020249","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[211.158.70.145] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-12","07:12:13","combo","ipop3d",21823,"-","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","pop3 service init from 146.83.8.224","F05","@"
"2005-03-12","07:12:21","combo","ipop3d",21823,"-","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","Command stream end of file while reading line user=??? host=condor.dgf.uchile.cl [146.83.8.224]","F05","@"
"2005-03-12","07:21:41","combo","sendmail",21955,"j2C7Yf6S021955","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","ppp-213-187.25-151.libero.it [151.25.187.213] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-12","07:24:07","combo","ipop3d",21999,"-","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","pop3 service init from 151.25.187.213","F05","@"
"2005-03-12","07:24:19","combo","ipop3d",21999,"-","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","Command stream end of file while reading line user=??? host=ppp-213-187.25-151.libero.it [151.25.187.213]","F05","@"
"2005-03-12","08:52:11","combo","sendmail",22776,"j2C95B7M022776","root","-",1763,"0","1","-","-","<200503120905.j2C95B7M022776@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-12","08:52:36","combo","sendmail",22779,"j2C95C6S022779","<root@combo.honeypotbox.com>","-",2077,"0","1","ESMTP","MTA","<200503120905.j2C95B7M022776@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-12","08:52:36","combo","sendmail",22776,"j2C95B7M022776","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:25","00:00:25","relay",30056,"-","2.0.0","Sent (j2C95C6S022779 Message accepted for delivery)","F02","@"
"2005-03-12","08:52:37","combo","sendmail",22780,"j2C95C6S022779","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:01","local",32320,"-","2.0.0","Sent","F01","@"
"2005-03-12","09:05:05","combo","sendmail",22991,"j2C9H2gh022991","root","-",39045,"0","1","-","-","<200503120917.j2C9H2gh022991@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-12","09:05:22","combo","sendmail",22993,"j2C9I66S022993","<root@combo.honeypotbox.com>","-",39341,"0","1","ESMTP","MTA","<200503120917.j2C9H2gh022991@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-12","09:05:22","combo","sendmail",22991,"j2C9H2gh022991","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:01:20","00:00:17","relay",30241,"-","2.0.0","Sent (j2C9I66S022993 Message accepted for delivery)","F02","@"
"2005-03-12","09:05:23","combo","sendmail",22994,"j2C9I66S022993","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:01","00:00:00","local",69579,"-","2.0.0","Sent","F01","@"
"2005-03-13","05:46:19","combo","sendmail",25211,"j2D5xH6S025211","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.183.145.134] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25252,"j2D6FX6S025252","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25253,"j2D6FX6S025253","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25261,"j2D6FX6S025261","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25255,"j2D6FX6S025255","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25256,"j2D6FX6S025256","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25262,"j2D6FX6S025262","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25263,"j2D6FX6S025263","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25258,"j2D6FX6S025258","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25260,"j2D6FX6S025260","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25259,"j2D6FX6S025259","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25264,"j2D6FX6S025264","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25265,"j2D6FX6S025265","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25266,"j2D6FX6S025266","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25268,"j2D6FX6S025268","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25267,"j2D6FX6S025267","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25270,"j2D6FX6S025270","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25269,"j2D6FX6S025269","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25271,"j2D6FX6S025271","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25273,"j2D6FX6S025273","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25254,"j2D6FX6S025254","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25257,"j2D6FX6S025257","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:33","combo","sendmail",25272,"j2D6FX6S025272","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","[222.101.92.72] did not issue MAIL/EXPN/VRFY/ETRN during connection to MTA","F03","@"
"2005-03-13","06:02:41","combo","sendmail",25251,"j2D6FP6S025251","-","-",0,"-","-","-","-","-","-","-","-","-","-","-","-",0,"-","-","lost input channel from [222.101.92.72] to MTA after mail","F04","@"
"2005-03-13","06:02:41","combo","sendmail",25251,"j2D6FP6S025251","<sobusubohi966@daum.net>","-",0,"0","0","SMTP","MTA","-","[222.101.92.72]","-","-","-","-","-","-",0,"-","-","-","F06","@"
"2005-03-13","08:50:26","combo","sendmail",25767,"j2D93QGV025767","root","-",1401,"0","1","-","-","<200503130903.j2D93QGV025767@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-13","08:50:42","combo","sendmail",25770,"j2D93Q6S025770","<root@combo.honeypotbox.com>","-",1715,"0","1","ESMTP","MTA","<200503130903.j2D93QGV025767@combo.honeypotbox.com>","localhost.localdomain [127.0.0.1]","-","-","-","-","-","-",0,"-","-","-","F02","@"
"2005-03-13","08:50:42","combo","sendmail",25767,"j2D93QGV025767","-","root",0,"-","-","-","-","-","[127.0.0.1] [127.0.0.1]","-","-","root (0/0)","00:00:16","00:00:16","relay",30056,"-","2.0.0","Sent (j2D93Q6S025770 Message accepted for delivery)","F02","@"
"2005-03-13","08:50:42","combo","sendmail",25771,"j2D93Q6S025770","-","<root@combo.honeypotbox.com>",0,"-","-","-","-","-","-","-","-","<root@combo.honeypotbox.com> (0/0)","00:00:00","00:00:00","local",31958,"-","2.0.0","Sent","F01","@"
"2005-03-13","09:03:16","combo","sendmail",26065,"j2D9FD3X026065","root","-",39455,"0","1","-","-","<200503130915.j2D9FD3X026065@combo.honeypotbox.com>","root@localhost","-","-","-","-","-","-",0,"-","-","-","F02","@"
